,code,industry title,keyword
,423440,Other Commercial Equipment Merchant Wholesalers ,"Dishwashing equipment, commercial-type, merchant wholesalers"
,423440,Other Commercial Equipment Merchant Wholesalers ,Display cases (except refrigerated) merchant wholesalers
,423440,Other Commercial Equipment Merchant Wholesalers ,Electrical signs merchant wholesalers
,423440,Other Commercial Equipment Merchant Wholesalers ,"Fixtures, store (except refrigerated), merchant wholesalers"
,423440,Other Commercial Equipment Merchant Wholesalers ,"Food service equipment (except refrigerated), commercial, merchant wholesalers"
,423440,Other Commercial Equipment Merchant Wholesalers ,"Garbage disposal units, commercial-type, merchant wholesalers"
,423440,Other Commercial Equipment Merchant Wholesalers ,Hotel equipment and supplies (except furniture) merchant wholesalers
,423440,Other Commercial Equipment Merchant Wholesalers ,"Kitchen appliances, commercial (except refrigerated), merchant wholesalers"
,423440,Other Commercial Equipment Merchant Wholesalers ,"Kitchen utensils, commercial, merchant wholesalers"
,423440,Other Commercial Equipment Merchant Wholesalers ,Lockers (except refrigerated) merchant wholesalers
,423440,Other Commercial Equipment Merchant Wholesalers ,Mannequins merchant wholesalers
,423440,Other Commercial Equipment Merchant Wholesalers ,"Merchandising machines, coin-operated, merchant wholesalers"
,423440,Other Commercial Equipment Merchant Wholesalers ,"Microwave ovens, commercial, merchant wholesalers"
,423440,Other Commercial Equipment Merchant Wholesalers ,"Ovens, commercial-type, merchant wholesalers"
,423440,Other Commercial Equipment Merchant Wholesalers ,"Pans, commercial, merchant wholesalers"
,423440,Other Commercial Equipment Merchant Wholesalers ,Partitions merchant wholesalers
,423440,Other Commercial Equipment Merchant Wholesalers ,"Phonographs, coin-operated, merchant wholesalers"
,423440,Other Commercial Equipment Merchant Wholesalers ,Restaurant equipment (except furniture) merchant wholesalers
,423440,Other Commercial Equipment Merchant Wholesalers ,"Shelving, commercial, merchant wholesalers"
,423440,Other Commercial Equipment Merchant Wholesalers ,Showcases (except refrigerated) merchant wholesalers
,423440,Other Commercial Equipment Merchant Wholesalers ,"Signs, electrical, merchant wholesalers"
,423440,Other Commercial Equipment Merchant Wholesalers ,Soda fountain fixtures (except refrigerated) merchant wholesalers
,423440,Other Commercial Equipment Merchant Wholesalers ,Store equipment (except furniture) merchant wholesalers
,423440,Other Commercial Equipment Merchant Wholesalers ,Store fixtures (except refrigerated) merchant wholesalers
,423440,Other Commercial Equipment Merchant Wholesalers ,Vending machines merchant wholesalers
,423440,Other Commercial Equipment Merchant Wholesalers ,Window display equipment merchant wholesalers
,423440,Other Commercial Equipment Merchant Wholesalers ,"Woodenware, commercial, merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","Appliances, surgical, merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Artificial limbs merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","Beds, hospital, merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Crutches merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Dental chairs merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Dental equipment and supplies merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Dentists' professional supplies merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","Diagnostic equipment, medical, merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","Dressings, medical, merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Electromedical equipment merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","First-aid kits, industrial, merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","Glassware, medical, merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Hearing aids merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Home health care supplies merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Hospital beds merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Hospital equipment and supplies merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Hospital furniture merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Hospital gowns merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","Industrial safety devices (e.g., eye shields, face shields, first-aid kits) merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","Instruments, dental and medical, merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","Laboratory equipment, dental and medical, merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Medical equipment merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Medical furniture merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Medical glassware merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Medical instruments merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Medical supplies (except household first-aid kits and non-surgical bandages) merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Orthopedic equipment and supplies merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Patient monitoring equipment merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Physicians' equipment and supplies merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Prosthetic appliances and supplies merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Surgical appliances merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Surgical dressings merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Surgical instruments and apparatus merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Surgical supplies merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Surgical towels merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","Tapes, medical and surgical, merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","Teeth, dental, merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Therapy equipment merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Thermometers merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","Towels, surgical, merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","Ultrasound equipment, medical, merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",Wheelchairs merchant wholesalers
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","Whirlpool baths, hospital, merchant wholesalers"
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ","X-ray machines and parts, medical and dental, merchant wholesalers"
,423460,Ophthalmic Goods Merchant Wholesalers ,Binoculars merchant wholesalers
,423460,Ophthalmic Goods Merchant Wholesalers ,Contact lenses merchant wholesalers
,423460,Ophthalmic Goods Merchant Wholesalers ,Eyeglasses merchant wholesalers
,423460,Ophthalmic Goods Merchant Wholesalers ,"Frames, ophthalmic, merchant wholesalers"
,423460,Ophthalmic Goods Merchant Wholesalers ,"Glasses, optical, merchant wholesalers"
,423460,Ophthalmic Goods Merchant Wholesalers ,"Lens blanks, ophthalmic, merchant wholesalers"
,423460,Ophthalmic Goods Merchant Wholesalers ,"Lenses, optical, merchant wholesalers"
,423460,Ophthalmic Goods Merchant Wholesalers ,Magnifying glasses merchant wholesalers
,423460,Ophthalmic Goods Merchant Wholesalers ,Ophthalmic goods (except cameras) merchant wholesalers
,423460,Ophthalmic Goods Merchant Wholesalers ,Optical goods (except cameras) merchant wholesalers
,423460,Ophthalmic Goods Merchant Wholesalers ,Optometric equipment and supplies merchant wholesalers
,423460,Ophthalmic Goods Merchant Wholesalers ,"Professional equipment and supplies, optical, merchant wholesalers"
,423460,Ophthalmic Goods Merchant Wholesalers ,Sunglasses merchant wholesalers
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,"Analytical instruments (e.g., chromatographic, photometers, spectrographs) merchant wholesalers"
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,Architects' equipment and supplies merchant wholesalers
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,"Balances and scales, laboratory (except dental, medical), merchant wholesalers"
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,Barometers merchant wholesalers
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,Blackboards merchant wholesalers
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,Chemical and technical pottery products merchant wholesalers
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,"Church supplies (except plated ware, silverware) merchant wholesalers"
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,Drafting instruments merchant wholesalers
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,Drafting tables merchant wholesalers
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,Engineers' equipment and supplies merchant wholesalers
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,"Instruments, professional and scientific, merchant wholesalers"
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,"Laboratory equipment (except dental, medical, ophthalmic) merchant wholesalers"
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,"Professional equipment and supplies (except dental, medical, ophthalmic) merchant wholesalers"
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,"Professional furniture (except dental, metal, ophthalmic, and school) merchant wholesalers"
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,Professional instruments merchant wholesalers
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,Religious supplies merchant wholesalers
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,"Scales, laboratory (except dental and medical), merchant wholesalers"
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,"School equipment and supplies (except books, furniture) merchant wholesalers"
,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,Scientific instruments merchant wholesalers
